value,type,context,source,date
googlusercontent[.]center,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
gmailtagmanager[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
cdninstagram[.]center,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
azurewebsites[.]tech,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
0feb0b50b99f0b303a5081ffb3c4446d,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
1ca03f92f71d5ecb5dbf71b14d48495c,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
1fba1876c88203a2ae6a59ce0b5da2a1,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
3676914af9fd575deb9901a8b625f032,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
435a93978fa50f55a64c788002da58a5,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
4a3d93c0a74aaabeb801593741587a02,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
62f8f45c5f10647af0040f965a3ea96d,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
871efc9ecd8a446a7aa06351604a9bf4,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
8b702ba2b2bd65c3ad47117515f0669c,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
a60a32f21ac1a2ec33135a650aa8dc71,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
ac29659dc10b2811372c83675ff57d23,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
b34721e53599286a1093c90a9dd0b789,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
bd38cab32b3b8b64e5d5d3df36f7c55a,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
d2c117d18cb05140373713859803a0d6,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
e319f3fb40957a5ff13695306dd9de25,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
1c43ed17acc07680924f2ec476d281c8c5fd6b4a,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
1f867be812087722010f12028beeaf376043e5d7,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
22fd59c534b9b8f5cd69e967cc51de098627b582,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
3c0ecb46d65dd57c33df5f6547f8fffb3e15722d,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
8968f439ef26f3fcded4387a67ea5f56ce24a003,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
026e9e1cb1a9c2bc0631726cacdb208e704235666042543e766fbd4555bd6950,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
165f8db9c6e2ca79260b159b4618a496e1ed6730d800798d51d38f07b3653952,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
1f6e267a9815ef88476fb8bedcffe614bc342b89b4c80eae90e9aca78ff1eab8,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
43fbf0cc6ac9f238ecdd2d186de397bc689ff7fcc8c219a7e3f46a15755618dc,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
7ad65e39b79ad56c02a90dfab8090392ec5ffed10a8e276b86ec9b1f2524ad31,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
8c8496390c3ad048f2a0a4031edfcdac819ee840d32951b9a1a9337a2dcbea25,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
9e5ab438deb327e26266c27891b3573c302113b8d239abc7f9aaa7eff9c4f7bb,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
a4adbea4fcbb242f7eac48ddbf13c814d5eec9220f7dce01b2cc8b56a806cd37,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
b01e955a34da8698fae11bf17e3f79a054449f938257284155aeca9a2d3815dd,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
f4aaac7d6aafc426d1adbe3b845a26c4110f7c9e54145444a8668718b84cbdb0,hash,CopyKittens sample hash,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
CVE-2017-0199,cve,Exploited by CopyKittens,https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
